,87,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for eklechevsky,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 1.304490 X Rate: 6.50 X Per: TB",SC510,1,EA,8.48,8.48,,2025-09-01,"eklechevsky_active",CC0000706,,,,,8.48,6.50,TB
,88,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for ellebedy,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 142.834380 X Rate: 6.50 X Per: TB",SC510,1,EA,928.42,928.42,,2025-09-01,"ellebedy_active",CC0005420,,,,,928.42,6.50,TB
,89,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for elyn,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.001243 X Rate: 6.50 X Per: TB",SC510,1,EA,0.01,0.01,,2025-09-01,"elyn",COST-2420,,,,,0.01,6.50,TB
,90,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for erutti,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 112.028843 X Rate: 6.50 X Per: TB",SC510,1,EA,728.19,728.19,,2025-09-01,"PedsRes_active",CC0003387,,,,,728.19,6.50,TB
,91,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for eversa,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 1.597604 X Rate: 6.50 X Per: TB",SC510,1,EA,10.38,10.38,,2025-09-01,"eversa_active",CC0001338,,,,,10.38,6.50,TB
,92,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for f.alex,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.652909 X Rate: 6.50 X Per: TB",SC510,1,EA,4.24,4.24,,2025-09-01,"f.alex",COST-346,,,,,4.24,6.50,TB
,93,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for faccior,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.141490 X Rate: 6.50 X Per: TB",SC510,1,EA,0.92,0.92,,2025-09-01,"faccior",COST-1094,,,,,0.92,6.50,TB
,94,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for fangqiong,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 89.603251 X Rate: 6.50 X Per: TB",SC510,1,EA,582.42,582.42,,2025-09-01,"fangqiong_active",CC0001761,,,,,582.42,6.50,TB
,95,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for ferrarof,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 19.612657 X Rate: 6.50 X Per: TB",SC510,1,EA,127.48,127.48,,2025-09-01,"ferrarof_active",CC0003598,,,,,127.48,6.50,TB
,96,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for fgomez,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 15.828330 X Rate: 6.50 X Per: TB",SC510,1,EA,102.88,102.88,,2025-09-01,"fgomez_active",CC0003598,,,,,102.88,6.50,TB
,97,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for firsztj,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 1.606071 X Rate: 6.50 X Per: TB",SC510,1,EA,10.44,10.44,,2025-09-01,"firsztj",COST-227,,,,,10.44,6.50,TB
,98,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for floresk,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.013135 X Rate: 6.50 X Per: TB",SC510,1,EA,0.09,0.09,,2025-09-01,"floresk",COST-1995,,,,,0.09,6.50,TB
,99,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for ftom,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 169.655312 X Rate: 6.50 X Per: TB",SC510,1,EA,1102.76,1102.76,,2025-09-01,"ftom_active",CC0000634,,,,,1102.76,6.50,TB
,100,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for fuhai.li,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 50.932595 X Rate: 6.50 X Per: TB",SC510,1,EA,331.06,331.06,,2025-09-01,"fuhai.li_active",CC0000183,,,,,331.06,6.50,TB
,101,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for fuzhongzhang,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.060538 X Rate: 6.50 X Per: TB",SC510,1,EA,0.39,0.39,,2025-09-01,"fuzhongzhang",COST-1077,,,,,0.39,6.50,TB
,102,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for gary.j.weil,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 5.580618 X Rate: 6.50 X Per: TB",SC510,1,EA,36.27,36.27,,2025-09-01,"gary.j.weil_active",CC0000624,,,,,36.27,6.50,TB
,103,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for gdhugo,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 8.204496 X Rate: 6.50 X Per: TB",SC510,1,EA,53.33,53.33,,2025-09-01,"gdhugo_active",CC0000105,,,,,53.33,6.50,TB
,104,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for geislers,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 0.008303 X Rate: 6.50 X Per: TB",SC510,1,EA,0.05,0.05,,2025-09-01,"geislers_active",CC0000467,,,,,0.05,6.50,TB
,105,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for gereaur,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 42.016631 X Rate: 6.50 X Per: TB",SC510,1,EA,273.11,273.11,,2025-09-01,"gereaur_active",CC0001827,,,,,273.11,6.50,TB
,106,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for gfwu,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 11.587624 X Rate: 6.50 X Per: TB",SC510,1,EA,75.32,75.32,,2025-09-01,"gfwu_active",CC0000467,,,,,75.32,6.50,TB
,107,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for gillandersw,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 19.406901 X Rate: 6.50 X Per: TB",SC510,1,EA,126.14,126.14,,2025-09-01,"gillandersw_active",CC0001467,,,,,126.14,6.50,TB
,108,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for giwon,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 0.321915 X Rate: 6.50 X Per: TB",SC510,1,EA,2.09,2.09,,2025-09-01,"giwon_active",CC0000059,,,,,2.09,6.50,TB
,109,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for gjrandolph,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 23.617114 X Rate: 6.50 X Per: TB",SC510,1,EA,153.51,153.51,,2025-09-01,"gjrandolph_active",CC0000706,,,,,153.51,6.50,TB
,110,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for glongmore,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 0.239508 X Rate: 6.50 X Per: TB",SC510,1,EA,1.56,1.56,,2025-09-01,"glongmore_active",CC0003449,,,,,1.56,6.50,TB
,111,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for gomes,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.135940 X Rate: 6.50 X Per: TB",SC510,1,EA,0.88,0.88,,2025-09-01,"gomes",COST-771,,,,,0.88,6.50,TB
,112,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for gordon.mae,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 3.477567 X Rate: 6.50 X Per: TB",SC510,1,EA,22.6,22.6,,2025-09-01,"gordon.mae_active",CC0000425,,,,,22.6,6.50,TB
,113,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for goyalm,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 19.485245 X Rate: 6.50 X Per: TB",SC510,1,EA,126.65,126.65,,2025-09-01,"adopic_active",CC0000719,,,,,126.65,6.50,TB
,114,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for goyalm,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 0.389504 X Rate: 6.50 X Per: TB",SC510,1,EA,2.53,2.53,,2025-09-01,"vglab_active",CC0003550,,,,,2.53,6.50,TB
,115,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for grantchallen,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 14.344862 X Rate: 6.50 X Per: TB",SC510,1,EA,93.24,93.24,,2025-09-01,"grantchallen_active",CC0003598,,,,,93.24,6.50,TB
,116,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for groves.a,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 4.669530 X Rate: 6.50 X Per: TB",SC510,1,EA,30.35,30.35,,2025-09-01,"groves.a",COST-924,,,,,30.35,6.50,TB
,117,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for gsmith,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 0.732466 X Rate: 6.50 X Per: TB",SC510,1,EA,4.76,4.76,,2025-09-01,"gsmith_active",CC0004240,,,,,4.76,6.50,TB
,118,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for guilak,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 124.001868 X Rate: 6.50 X Per: TB",SC510,1,EA,806.01,806.01,,2025-09-01,"guilak_active",CC0003697,,,,,806.01,6.50,TB
,119,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for gunnar,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.228676 X Rate: 6.50 X Per: TB",SC510,1,EA,1.49,1.49,,2025-09-01,"gunnar",COST-1196,,,,,1.49,6.50,TB
,120,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for guozhen,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 2.351292 X Rate: 6.50 X Per: TB",SC510,1,EA,15.28,15.28,,2025-09-01,"guozhen",COST-312,,,,,15.28,6.50,TB
,121,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for gutmannd,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 5.011576 X Rate: 6.50 X Per: TB",SC510,1,EA,32.58,32.58,,2025-09-01,"gutmannd_active",CC0000467,,,,,32.58,6.50,TB
,122,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for hamiltonb,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 1.088674 X Rate: 6.50 X Per: TB",SC510,1,EA,7.08,7.08,,2025-09-01,"ianfillmore_active",CC0001102,,,,,7.08,6.50,TB
,123,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for harterj,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.002471 X Rate: 6.50 X Per: TB",SC510,1,EA,0.02,0.02,,2025-09-01,"harterj",COST-1400,,,,,0.02,6.50,TB
,124,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for hartman_m,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.278774 X Rate: 6.50 X Per: TB",SC510,1,EA,1.81,1.81,,2025-09-01,"hartman_m",COST-278,,,,,1.81,6.50,TB
,125,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for hdean,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.023039 X Rate: 6.50 X Per: TB",SC510,1,EA,0.15,0.15,,2025-09-01,"hdean",COST-635,,,,,0.15,6.50,TB
,126,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for hirbea,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 36.832546 X Rate: 6.50 X Per: TB",SC510,1,EA,239.41,239.41,,2025-09-01,"hirbea",COST-1570,,,,,239.41,6.50,TB
,127,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for hirosek,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 3.774930 X Rate: 6.50 X Per: TB",SC510,1,EA,24.54,24.54,,2025-09-01,"hirosek_active",CC0000450,,,,,24.54,6.50,TB
,128,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for holtzman,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 175.595253 X Rate: 6.50 X Per: TB",SC510,1,EA,1141.37,1141.37,,2025-09-01,"holtzman_active",CC0000467,,,,,1141.37,6.50,TB
,129,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for holy,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 8.803447 X Rate: 6.50 X Per: TB",SC510,1,EA,57.22,57.22,,2025-09-01,"ilyamonosov_active",CC0000551,,,,,57.22,6.50,TB
,130,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for holy,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 126.608130 X Rate: 6.50 X Per: TB",SC510,1,EA,822.95,822.95,,2025-09-01,"holy_active",CC0000634,,,,,822.95,6.50,TB
,131,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for horani_a,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 3.891563 X Rate: 6.50 X Per: TB",SC510,1,EA,25.3,25.3,,2025-09-01,"horani_a_active",CC000053,,,,,25.3,6.50,TB
,132,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for huang.cheng,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 0.592920 X Rate: 6.50 X Per: TB",SC510,1,EA,3.85,3.85,,2025-09-01,"huang.cheng_active",CC0000143,,,,,3.85,6.50,TB
,133,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for hui,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 3.996179 X Rate: 6.50 X Per: TB",SC510,1,EA,25.98,25.98,,2025-09-01,"hui",COST-431,,,,,25.98,6.50,TB
,134,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for hultgren,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 46.450340 X Rate: 6.50 X Per: TB",SC510,1,EA,301.93,301.93,,2025-09-01,"hultgren_active",CC0000963,,,,,301.93,6.50,TB
,135,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for hwgabel,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 314.560997 X Rate: 6.50 X Per: TB",SC510,1,EA,2044.65,2044.65,,2025-09-01,"hwgabel_active",CC0000634,,,,,2044.65,6.50,TB
,136,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for hyrck,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 0.342605 X Rate: 6.50 X Per: TB",SC510,1,EA,2.23,2.23,,2025-09-01,"hyrck_active",CC0000467,,,,,2.23,6.50,TB
,137,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for imaishin,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 18.292264 X Rate: 6.50 X Per: TB",SC510,1,EA,118.9,118.9,,2025-09-01,"imaishin_active",CC0000437,,,,,118.9,6.50,TB
,138,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for ioannisk,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.009130 X Rate: 6.50 X Per: TB",SC510,1,EA,0.06,0.06,,2025-09-01,"ioannisk",COST-1451,,,,,0.06,6.50,TB
,139,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for ismael,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 3.031690 X Rate: 6.50 X Per: TB",SC510,1,EA,19.71,19.71,,2025-09-01,"ismael_active",CC0001295,,,,,19.71,6.50,TB
,140,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for j.jackson,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 1.244566 X Rate: 6.50 X Per: TB",SC510,1,EA,8.09,8.09,,2025-09-01,"j.jackson",COST-1723,,,,,8.09,6.50,TB
,141,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for j.moore,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 6.336331 X Rate: 6.50 X Per: TB",SC510,1,EA,41.19,41.19,,2025-09-01,"Libraries_DC_active",CC0005285,,,,,41.19,6.50,TB
,142,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for j.moore,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 8.265646 X Rate: 6.50 X Per: TB",SC510,1,EA,53.73,53.73,,2025-09-01,"libraries_gdc_active",CC0005285,,,,,53.73,6.50,TB
,143,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for j.oltmanns,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.007767 X Rate: 6.50 X Per: TB",SC510,1,EA,0.05,0.05,,2025-09-01,"j.oltmanns",COST-2012,,,,,0.05,6.50,TB
,144,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jacobsn,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 81.024201 X Rate: 6.50 X Per: TB",SC510,1,EA,526.66,526.66,,2025-09-01,"jacobsn_active",CC0001285,,,,,526.66,6.50,TB
,145,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jankowsky,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 5.156306 X Rate: 6.50 X Per: TB",SC510,1,EA,33.52,33.52,,2025-09-01,"jankowsky",COST-1502,,,,,33.52,6.50,TB
,146,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jaolson,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 2.891482 X Rate: 6.50 X Per: TB",SC510,1,EA,18.79,18.79,,2025-09-01,"jaolson",COST-1825,,,,,18.79,6.50,TB
,147,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for japrewitt,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.005408 X Rate: 6.50 X Per: TB",SC510,1,EA,0.04,0.04,,2025-09-01,"japrewitt",COST-1366,,,,,0.04,6.50,TB
,148,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jbasta,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 0.059676 X Rate: 6.50 X Per: TB",SC510,1,EA,0.39,0.39,,2025-09-01,"jbasta_active",CC0002445,,,,,0.39,6.50,TB
,149,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jblosos,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 0.120404 X Rate: 6.50 X Per: TB",SC510,1,EA,0.78,0.78,,2025-09-01,"jblosos_active",CC0001071,,,,,0.78,6.50,TB
,150,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jboon,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 1.719528 X Rate: 6.50 X Per: TB",SC510,1,EA,11.18,11.18,,2025-09-01,"jboon_active",CC0000624,,,,,11.18,6.50,TB
,151,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jcorbo,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 16.007186 X Rate: 6.50 X Per: TB",SC510,1,EA,104.05,104.05,,2025-09-01,"jcorbo_active",CC0004700,,,,,104.05,6.50,TB
,152,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jdipersi,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 25.755251 X Rate: 6.50 X Per: TB",SC510,1,EA,167.41,167.41,,2025-09-01,"jdipersi_active",CC0003598,,,,,167.41,6.50,TB
,153,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jennifer.a.foltz,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 0.831357 X Rate: 6.50 X Per: TB",SC510,1,EA,5.4,5.4,,2025-09-01,"jennifer.a.foltz_active",CC0003598,,,,,5.4,6.50,TB
,154,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jessica.wagenseil,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 2.688185 X Rate: 6.50 X Per: TB",SC510,1,EA,17.47,17.47,,2025-09-01,"jessica.wagenseil_active",CC0001054,,,,,17.47,6.50,TB
,155,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jian,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 24.859762 X Rate: 6.50 X Per: TB",SC510,1,EA,161.59,161.59,,2025-09-01,"jian_active",CC0001761,,,,,161.59,6.50,TB
,156,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jiaxinh,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 0.158134 X Rate: 6.50 X Per: TB",SC510,1,EA,1.03,1.03,,2025-09-01,"jiaxinh_active",CC0001285,,,,,1.03,6.50,TB
,157,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jin.zhang,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 42.586407 X Rate: 6.50 X Per: TB",SC510,1,EA,276.81,276.81,,2025-09-01,"jin.zhang_active",CC0000884,,,,,276.81,6.50,TB
,158,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jingqinluo,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 0.949395 X Rate: 6.50 X Per: TB",SC510,1,EA,6.17,6.17,,2025-09-01,"SBQSR_active",CC0002308,,,,,6.17,6.50,TB
,159,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jjez,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 1.470882 X Rate: 6.50 X Per: TB",SC510,1,EA,9.56,9.56,,2025-09-01,"jjez",COST-1706,,,,,9.56,6.50,TB
,160,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jlmorgan,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 94.483971 X Rate: 6.50 X Per: TB",SC510,1,EA,614.15,614.15,,2025-09-01,"jlmorgan_active",CC0000425,,,,,614.15,6.50,TB
,161,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jmillman,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 60.042716 X Rate: 6.50 X Per: TB",SC510,1,EA,390.28,390.28,,2025-09-01,"jmillman_active",CC0000940,,,,,390.28,6.50,TB
,162,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jnerbonne,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 9.579626 X Rate: 6.50 X Per: TB",SC510,1,EA,62.27,62.27,,2025-09-01,"jnerbonne_active",CC0000437,,,,,62.27,6.50,TB
,163,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for johnb,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 24.166764 X Rate: 6.50 X Per: TB",SC510,1,EA,157.08,157.08,,2025-09-01,"johnb_active",CC0002844,,,,,157.08,6.50,TB
,164,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for joshua.yuan,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.321266 X Rate: 6.50 X Per: TB",SC510,1,EA,2.09,2.09,,2025-09-01,"joshua.yuan",COST-1162,,,,,2.09,6.50,TB
,165,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jphilipmiller,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 0.156517 X Rate: 6.50 X Per: TB",SC510,1,EA,1.02,1.02,,2025-09-01,"jphilipmiller",COST-1417,,,,,1.02,6.50,TB
,166,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jphilipmiller,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 79.748889 X Rate: 6.50 X Per: TB",SC510,1,EA,518.37,518.37,,2025-09-01,"cbds_active",CC00003511,,,,,518.37,6.50,TB
,167,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jpzevallos,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 0.368709 X Rate: 6.50 X Per: TB",SC510,1,EA,2.4,2.4,,2025-09-01,"jpzevallos_active",CC0000450,,,,,2.4,6.50,TB
,168,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jrturner,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 7.181271 X Rate: 6.50 X Per: TB",SC510,1,EA,46.68,46.68,,2025-09-01,"jrturner",COST-1434,,,,,46.68,6.50,TB
,169,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jschwarz,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 10.514220 X Rate: 6.50 X Per: TB",SC510,1,EA,68.34,68.34,,2025-09-01,"jschwarz_active",CC0004351,,,,,68.34,6.50,TB
,170,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jschwarz,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 6.948316 X Rate: 6.50 X Per: TB",SC510,1,EA,45.16,45.16,,2025-09-01,"meteor_active",CC0004351,,,,,45.16,6.50,TB
,171,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for jzellers,1,,1,"WashU IT RIS Storage2 active - consumption; Usage: 2.705236 X Rate: 6.50 X Per: TB",SC510,1,EA,17.58,17.58,,2025-09-01,"jzellers",COST-2063,,,,,17.58,6.50,TB
,172,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for karchc,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 17.791864 X Rate: 6.50 X Per: TB",SC510,1,EA,115.65,115.65,,2025-09-01,"harario_active",CC0004834,,,,,115.65,6.50,TB
,173,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for karchc,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 2.620555 X Rate: 6.50 X Per: TB",SC510,1,EA,17.03,17.03,,2025-09-01,"karchc_active",CC0003092,,,,,17.03,6.50,TB
,174,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for karenk,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 163.816980 X Rate: 6.50 X Per: TB",SC510,1,EA,1064.81,1064.81,,2025-09-01,"ULS_active",CC0005285,,,,,1064.81,6.50,TB
,175,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for kautt,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 17.249755 X Rate: 6.50 X Per: TB",SC510,1,EA,112.12,112.12,,2025-09-01,"kautt_active",CC0001071,,,,,112.12,6.50,TB
,176,N,N,,Y,CP0001,ISP0000030,USD,11/03/2025,FY26 September Monthly for kchoi,1,,1,"WashU IT RIS Storage1 active - consumption; Usage: 1.426804 X Rate: 6.50 X Per: TB",SC510,1,EA,9.27,9.27,,2025-09-01,"kchoi_active",CC0000706,,,,,9.27,6.50,TB
